sep=,
"Account Description","Account Date","Bank / Customer / Supplier","Reference","Transaction Type","Description","Debit","Credit","Balance"
"3300/020 : Computer - Platforms",,,,,,,
"3300/020 : Computer - Platforms","Opening Balance as at: 01/03/2024",,,,,"0",,
,"06/11/2024","8400/000 : FNB","11.30 GITHUB","Account Payment","11.30 GITHUB","204.17",,"3799704.17"
,"06/11/2024","8400/000 : FNB","19.00 CHATBASE","Account Payment","19.00 CHATBASE","341.82",,"3800045.99"
,"06/11/2024","8400/000 : FNB","19.00 GITHUB","Account Payment","19.00 GITHUB","343.31",,"3800389.3"
,"06/11/2024","8400/000 : FNB","DNH GODADDY","Account Payment","DNH GODADDY","918.85",,"3801308.15"
,"06/11/2024","8400/000 : FNB","JINA AI","Account Payment","JINA AI","1798.86",,"3803107.01"
,"06/11/2024","8400/000 : FNB","120.75 MANAGE WP","Account Payment","120.75 MANAGE WP","2172.35",,"3805279.36"
,"06/11/2024","8400/000 : FNB","120.75 MANAGE WP","Account Payment","120.75 MANAGE WP","2172.35",,"3807451.71"
,"06/11/2024","8400/000 : FNB","182.85 WIX.COM","Account Payment","182.85 WIX.COM","3289.55",,"3810741.26"
,"07/11/2024","8400/000 : FNB","40.60 FACEBK","Account Payment","4.60 FACEBK","82.75",,"3810824.01"
,"07/11/2024","8400/000 : FNB","PADDLENET","Account Payment","PADDLE.NET","187.94",,"3811011.95"
,"07/11/2024","8400/000 : FNB","13.80 FACEBK","Account Payment","13.80 FACEBK","248.27",,"3811260.22"
,"07/11/2024","8400/000 : FNB","17.25 SLACK","Account Payment","17.25 SLACK","310.34",,"3811570.56"
,"07/11/2024","8400/000 : FNB","23.00 FACEBK","Account Payment","23.00 FACEBK","413.78",,"3811984.34"
,"07/11/2024","8400/000 : FNB","29.00 CALCOM","Account Payment","29.00 CAL.COM","521.72",,"3812506.06"
,"07/11/2024","8400/000 : FNB","47.84 DIGITAL OCEAN","Account Payment","47.84 DIGITAL OCEAN","860.67",,"3813366.73"
,"07/11/2024","8400/000 : FNB","67.85 LEMSQZY CHAT","Account Payment","67.85 LEMSQZY CHAT","1220.65",,"3814587.38"
,"07/11/2024","8400/000 : FNB","99.00 CHATBASE","Account Payment","99.00 CHATBASE","1781.05",,"3816368.43"
,"07/11/2024","8400/000 : FNB","179.00 MOZSEO:HELP@","Account Payment","179.00 MOZSEO:HELP@","3220.28",,"3819588.71"
,"08/11/2024","8400/000 : FNB","19.99 WOOCOMMERCE","Account Payment","19.99 WOOCOMMERCE","358.09",,"3819946.8"
,"08/11/2024","8400/000 : FNB","20.00 VERCEL INC.","Account Payment","20.00 VERCEL INC","358.28",,"3820305.08"
,"08/11/2024","8400/000 : FNB","20.00 VERCEL INC.","Account Payment","20.00 VERCEL INC","358.28",,"3820663.36"
,"08/11/2024","8400/000 : FNB","3.60 GETTADRESS","Account Payment","3.60 GETADDRESS","84.61",,"3820747.97"
,"09/11/2024","8400/000 : FNB","12.00 CODE SANDBOX","Account Payment","12.00 CODESANDBOX","217.99",,"3820965.96"
,"09/11/2024","8400/000 : FNB","570.40 INTUIT","Account Payment","570.40 INTUIT","570.4",,"3821536.36"
,"09/11/2024","8400/000 : FNB","FRAPPE CLOUD","Account Payment","FRAPPE CLOUD","906.69",,"3822443.05"
,"09/11/2024","8400/000 : FNB","99.00 MIOSALON","Account Payment","99.00 MIOSALON.COM","1798.48",,"3824241.53"
,"09/11/2024","8400/000 : FNB","99.00 MIOSALON.COM","Account Payment","99.00 MIOSALON.COM","1798.48",,"3826040.01"
,"09/11/2024","8400/000 : FNB","105.00 NOTION LABS","Account Payment","105.00 NOTION LABS","1907.48",,"3827947.49"
,"09/11/2024","8400/000 : FNB","134.00 SINCH MAILGU","Account Payment","134.00 SINCH MAILGU","2434.31",,"3830381.8"
,"11/11/2024","8400/000 : FNB","Payment made","Account Payment","Payment made","270.91",,"3830652.71"
,"11/11/2024","8400/000 : FNB","Payment made","Account Payment","Payment made","13046.78",,"3843699.49"
,"11/11/2024","8400/000 : FNB","Payment made","Account Payment","Payment made","4497.07",,"3848196.56"
,"11/11/2024","8400/000 : FNB","Payment made","Account Payment","Payment made","2709.08",,"3850905.64"
,"11/11/2024","8400/000 : FNB","Payment made","Account Payment","Payment made","1643.51",,"3852549.15"
,"11/11/2024","8400/000 : FNB","Payment made","Account Payment","Payment made","1300.36",,"3853849.51"
,"11/11/2024","8400/000 : FNB","Payment made","Account Payment","Payment made","519.24",,"3854368.75"
,"11/11/2024","8400/000 : FNB","Payment made","Account Payment","Payment made","451.51",,"3854820.26"
,"12/11/2024","8400/000 : FNB","Payment","Account Payment","Payment made","126.25",,"3854946.51"
,"12/11/2024","8400/000 : FNB","3691.45 SHOPIFY","Account Payment","3691.45 SHOPIFY","66573.65",,"3921520.16"
,"12/11/2024","8400/000 : FNB","2558.98 SHOPIFY","Account Payment","2558.98 SHOPIFY","46150.05",,"3967670.21"
,"12/11/2024","8400/000 : FNB","499.00 CASSIDY AI.CO","Account Payment","499.00 CASSIDY AI.CO","8999.25",,"3976669.46"
,"12/11/2024","8400/000 : FNB","240 INSOMNIA TEAM","Account Payment","240 INSOMNIA TEAM","4328.29",,"3980997.75"
,"12/11/2024","8400/000 : FNB","70.00 NOTION LABS","Account Payment","70.00 NOTION LABS","1262.42",,"3982260.17"
,"12/11/2024","8400/000 : FNB","49.00 SKRAPP IO","Account Payment","49.00 SKRAPP IO","883.7",,"3983143.87"
,"12/11/2024","8400/000 : FNB","40.00 REPLIT","Account Payment","40.00 REPLIT","721.38",,"3983865.25"
,"12/11/2024","8400/000 : FNB","25.00 BEECEPTOR","Account Payment","25.00 BEECEPTOR","450.86",,"3984316.11"
,"12/11/2024","8400/000 : FNB","25.00 BEECEPTOR","Account Payment","25.00 BEECEPTOR","450.86",,"3984766.97"
,"12/11/2024","8400/000 : FNB","20.00 VERCEL","Account Payment","20.00 VERCEL","360.69",,"3985127.66"
,"12/11/2024","8400/000 : FNB","171.12 INTUIT","Account Payment","171.12 INTUIT","171.12",,"3985298.78"
,"13/11/2024","8400/000 : FNB","189.00 GITHUB","Account Payment","189.00 GITHUB","3408.53",,"3988707.31"
,"13/11/2024","8400/000 : FNB","74.75 SHOPIFY","Account Payment","74.75 SHOPIFY","1348.08",,"3990055.39"
,"13/11/2024","8400/000 : FNB","570.40 INTUIT","Account Payment","570.40 INTUIT","570.4",,"3990625.79"
,"13/11/2024","8400/000 : FNB","570.40 INTUIT","Account Payment","570.40 INTUIT","570.4",,"3991196.19"
,"14/11/2024","8400/000 : FNB","20.30 GITHUB","Account Payment","20.3 GITHUB","372.59",,"3991568.78"
,"14/11/2024","8400/000 : FNB","15.00 TABNINE","Account Payment","15.00 TABNINE","275.31",,"3991844.09"
,"14/11/2024","8400/000 : FNB","942.49 GITHUB","Account Payment","942.49 GITHUB","17496.95",,"4009341.04"
,"14/11/2024","8400/000 : FNB","99.00 DMNS","Account Payment","99.00 DMNS.APP BUSI","1837.9",,"4011178.94"
,"14/11/2024","8400/000 : FNB","60.00 INSOMNIA TEAM","Account Payment","60.00 INSOMNIA TEAM","1113.87",,"4012292.81"
,"14/11/2024","8400/000 : FNB","32.00 BUBBLE START","Account Payment","32.00 BUBBLE START","594.07",,"4012886.88"
,"15/11/2024","8400/000 : FNB","1590 DIFY","Account Payment","1590.00 DIFY","29665.1",,"4042551.98"
,"15/11/2024","8400/000 : FNB","920.00 AUTH0.COM","Account Payment","920.00 AUTH0.COM","17079.42",,"4059631.4"
,"15/11/2024","8400/000 : FNB","180.00 AGENCY ANALYT","Account Payment","180.00 AGENCY ANALYT","3341.62",,"4062973.02"
,"15/11/2024","8400/000 : FNB","171.35 PADDLE NET","Account Payment","171.35 PADDLE.NET","3181.04",,"4066154.06"
,"15/11/2024","8400/000 : FNB","DYNAMIX","Account Payment","DYNAMIX","1847.08",,"4068001.14"
,"15/11/2024","8400/000 : FNB","OPENAI","Account Payment","OPENAI","1113.87",,"4069115.01"
,"15/11/2024","8400/000 : FNB","57.52 PADDFLE NET","Account Payment","57.52 PADDLE.NET","1073.17",,"4070188.18"
,"15/11/2024","8400/000 : FNB","21.56 SLACK","Account Payment","21.56 SLACK","400.25",,"4070588.43"
,"15/11/2024","8400/000 : FNB","20.00 HEROKU","Account Payment","20.00 HEROKU","371.29",,"4070959.72"
,"15/11/2024","8400/000 : FNB","11.49 GOOGLE","Account Payment","11.49 GOOGLE","214.37",,"4071174.09"
,"15/11/2024","8400/000 : FNB","SUMO INC.","Account Payment","SUNO INC.","185.65",,"4071359.74"
,"15/11/2024","8400/000 : FNB","WWW.FLUX","Account Payment","WWW.FLUX","92.82",,"4071452.56"
,"16/11/2024","8400/000 : FNB","599.00 TRIPLE WHALE","Account Payment","599.00 TRIPLE WHALE","11249.35",,"4082701.91"
,"16/11/2024","8400/000 : FNB","280.00 WIZA.CO","Account Payment","280.00 WIZA.CO","5224.04",,"4087925.95"
,"16/11/2024","8400/000 : FNB","153.48 OPENAI","Account Payment","153.48 OPENAI","2863.52",,"4090789.47"
,"16/11/2024","8400/000 : FNB","69.33 REPLIT","Account Payment","69.33 REPLIT","1293.51",,"4092082.98"
,"16/11/2024","8400/000 : FNB","57.40 INTUIT","Account Payment","57.40 INTUIT","570.4",,"4092653.38"
,"16/11/2024","8400/000 : FNB","30.00 ISHRAQ","Account Payment","30.00 ISHRAQ","563.41",,"4093216.79"
,"16/11/2024","8400/000 : FNB","20.00 HUGGINGFACE","Account Payment","20.00 HUGGINGFACE","373.15",,"4093589.94"
,"16/11/2024","8400/000 : FNB","20.00 RAILWAY","Account Payment","20.00 RAILWAY","373.15",,"4093963.09"
,"16/11/2024","8400/000 : FNB","14.00 GITHUB","Account Payment","14.00 GITHUB","261.2",,"4094224.29"
,"18/11/2024","8400/000 : FNB","7.00 NPM, INC. 4XX*5191 16 NOV XX4139 7.00 NPM, INC. 4XXXXX*5191 16 NOV XXXXXXXXXXXXXXXXXXX4139","Account Payment","7.00 NPM, INC. 4XX*5191 16 NOV XX4139 7.00 NPM, INC. 4XXXXX*5191 16 NOV XXXXXXXXXXXXXXXXXXX4139","130.86",,"4094355.15"
,"18/11/2024","8400/000 : FNB","350.00 FRAMER.COM 4XX*5191 16 NOV XX0189 350.00 FRAMER.COM 4XXXXX*5191 16 NOV XXXXXXXXXXXXXXXXXXX018","Account Payment","350.00 FRAMER.COM 4XX*5191 16 NOV XX0189 350.00 FRAMER.COM 4XXXXX*5191 16 NOV XXXXXXXXXXXXXXXXXXX01","350",,"4094705.15"
,"18/11/2024","8400/000 : FNB","170.28 SLACK T0MN3D 4XX*5225 15 NOV XX8713 170.28 SLACK T0MN3D 4XXXXX*5225 15 NOV XXXXXXXXXXXXXXXXXX","Account Payment","170.28 SLACK T0MN3D 4XX*5225 15 NOV XX8713 170.28 SLACK T0MN3D 4XXXXX*5225 15 NOV XXXXXXXXXXXXXXXXX","3197.89",,"4097903.04"
,"18/11/2024","8400/000 : FNB","174.00 INTERCOM R&D 4XX*5191 15 NOV XX6287 174.00 INTERCOM R&D 4XXXXX*5191 15 NOV XXXXXXXXXXXXXXXXXX","Account Payment","174.00 INTERCOM R&D 4XX*5191 15 NOV XX6287 174.00 INTERCOM R&D 4XXXXX*5191 15 NOV XXXXXXXXXXXXXXXXX","3252.61",,"4101155.65"
,"18/11/2024","8400/000 : FNB","231.95 HOLASPIRIT 4XX*5225 15 NOV XX3529 231.95 HOLASPIRIT 4XXXXX*5225 15 NOV XXXXXXXXXXXXXXXXXXX352","Account Payment","231.95 HOLASPIRIT 4XX*5225 15 NOV XX3529 231.95 HOLASPIRIT 4XXXXX*5225 15 NOV XXXXXXXXXXXXXXXXXXX35","4580.8",,"4105736.45"
,"18/11/2024","8400/000 : FNB","376.40 HOLASPIRIT 4XX*5225 15 NOV XX6139 376.40 HOLASPIRIT 4XXXXX*5225 15 NOV XXXXXXXXXXXXXXXXXXX613","Account Payment","376.40 HOLASPIRIT 4XX*5225 15 NOV XX6139 376.40 HOLASPIRIT 4XXXXX*5225 15 NOV XXXXXXXXXXXXXXXXXXX61","7433.55",,"4113170"
,"19/11/2024","8400/000 : FNB","4.99 DEEPAI 4XXXXX*5191 17 NOV XXXXXXXXXXXXXXXXXXX2752 4.99 DEEPAI 4XXXXX*5191 17 NOV XXXXXXXXXXXXXX","Account Receipt","4.99 DEEPAI 4XXXXX*5191 17 NOV XXXXXXXXXXXXXXXXXXX2752 4.99 DEEPAI 4XXXXX*5191 17 NOV XXXXXXXXXXXXX",,"88.47","4113081.53"
,"19/11/2024","8400/000 : FNB","4.99 DEEPAI 4XX*5191 15 NOV XX8364 4.99 DEEPAI 4XXXXX*5191 15 NOV XXXXXXXXXXXXXXXXXXX8364","Account Payment","4.99 DEEPAI 4XX*5191 15 NOV XX8364 4.99 DEEPAI 4XXXXX*5191 15 NOV XXXXXXXXXXXXXXXXXXX8364","93.28",,"4113174.81"
,"19/11/2024","8400/000 : FNB","7.00 NPM, INC. 4XX*5191 16 NOV XX9834 7.00 NPM, INC. 4XXXXX*5191 16 NOV XXXXXXXXXXXXXXXXXXX9834","Account Payment","7.00 NPM, INC. 4XX*5191 16 NOV XX9834 7.00 NPM, INC. 4XXXXX*5191 16 NOV XXXXXXXXXXXXXXXXXXX9834","130.86",,"4113305.67"
,"19/11/2024","8400/000 : FNB","7.00 NPM, INC. 4XX*5191 16 NOV XX8801 7.00 NPM, INC. 4XXXXX*5191 16 NOV XXXXXXXXXXXXXXXXXXX8801","Account Payment","7.00 NPM, INC. 4XX*5191 16 NOV XX8801 7.00 NPM, INC. 4XXXXX*5191 16 NOV XXXXXXXXXXXXXXXXXXX8801","130.86",,"4113436.53"
,"19/11/2024","8400/000 : FNB","7.00 NPM, INC. 4XX*5191 16 NOV XX0467 7.00 NPM, INC. 4XXXXX*5191 16 NOV XXXXXXXXXXXXXXXXXXX0467","Account Payment","7.00 NPM, INC. 4XX*5191 16 NOV XX0467 7.00 NPM, INC. 4XXXXX*5191 16 NOV XXXXXXXXXXXXXXXXXXX0467","130.86",,"4113567.39"
,"19/11/2024","8400/000 : FNB","9.00 TWENTY.COM 4XX*5191 16 NOV XX7017 9.00 TWENTY.COM 4XXXXX*5191 16 NOV XXXXXXXXXXXXXXXXXXX7017","Account Payment","9.00 TWENTY.COM 4XX*5191 16 NOV XX7017 9.00 TWENTY.COM 4XXXXX*5191 16 NOV XXXXXXXXXXXXXXXXXXX7017","168.24",,"4113735.63"
,"19/11/2024","8400/000 : FNB","20.00 VERCEL INC. 4XX*5191 16 NOV XX3344 20.00 VERCEL INC. 4XXXXX*5191 16 NOV XXXXXXXXXXXXXXXXXXX334","Account Payment","20.00 VERCEL INC. 4XX*5191 16 NOV XX3344 20.00 VERCEL INC. 4XXXXX*5191 16 NOV XXXXXXXXXXXXXXXXXXX33","373.86",,"4114109.49"
,"19/11/2024","8400/000 : FNB","99.00 PLAYFAB, INC. 4XX*5191 17 NOV XX0574 99.00 PLAYFAB, INC. 4XXXXX*5191 17 NOV XXXXXXXXXXXXXXXXXX","Account Payment","99.00 PLAYFAB, INC. 4XX*5191 17 NOV XX0574 99.00 PLAYFAB, INC. 4XXXXX*5191 17 NOV XXXXXXXXXXXXXXXXX","1850.62",,"4115960.11"
,"19/11/2024","8400/000 : FNB","203.88 AFFORAI.COM 4XX*5191 16 NOV XX1573 203.88 AFFORAI.COM 4XXXXX*5191 16 NOV XXXXXXXXXXXXXXXXXXX1","Account Payment","203.88 AFFORAI.COM 4XX*5191 16 NOV XX1573 203.88 AFFORAI.COM 4XXXXX*5191 16 NOV XXXXXXXXXXXXXXXXXXX","3811.16",,"4119771.27"
,"19/11/2024","8400/000 : FNB","852.00 10WEB.IO 4XX*5191 17 NOV XX9271 852.00 10WEB.IO 4XXXXX*5191 17 NOV XXXXXXXXXXXXXXXXXXX9271","Account Payment","852.00 10WEB.IO 4XX*5191 17 NOV XX9271 852.00 10WEB.IO 4XXXXX*5191 17 NOV XXXXXXXXXXXXXXXXXXX9271","15926.55",,"4135697.82"
,"20/11/2024","8400/000 : FNB","Facebook 289.72 FACEBK* 4XXXXX*5191 18 NOV XXXXXXXXXXXXXXXXXXX5056 Facebook","Account Payment","Facebook 289.72 FACEBK* 4XXXXX*5191 18 NOV XXXXXXXXXXXXXXXXXXX5056 Facebook","289.72",,"4135987.54"
,"20/11/2024","8400/000 : FNB","Github Inc. 42.00 GITHUB, INC. 4XXXXX*5191 18 NOV XXXXXXXXXXXXXXXXXXX1437 Github Inc.","Account Payment","Github Inc. 42.00 GITHUB, INC. 4XXXXX*5191 18 NOV XXXXXXXXXXXXXXXXXXX1437 Github Inc.","785.11",,"4136772.65"
,"20/11/2024","8400/000 : FNB","Google Service Charges/Fees #INT PYMT FEE-34.99 Googl Google","Account Payment","Google Service Charges/Fees INT PYMT FEE-34.99 Googl Google","0.61",,"4136773.26"
,"20/11/2024","8400/000 : FNB","299.00 MANGOAPPS 4XX*5191 18 NOV XX7852 299.00 MANGOAPPS 4XXXXX*5191 18 NOV XXXXXXXXXXXXXXXXXXX7852","Account Payment","299.00 MANGOAPPS 4XX*5191 18 NOV XX7852 299.00 MANGOAPPS 4XXXXX*5191 18 NOV XXXXXXXXXXXXXXXXXXX7852","5589.24",,"4142362.5"
,"21/11/2024","8400/000 : FNB","Webflow 420.00 WEBFLOW.COM 4XXXXX*5191 20 NOV XXXXXXXXXXXXXXXXXXX2053 Webflow","Account Payment","Webflow 420.00 WEBFLOW.COM 4XXXXX*5191 20 NOV XXXXXXXXXXXXXXXXXXX2053 Webflow","7792.5",,"4150155"
,"21/11/2024","8400/000 : FNB","299.00 MANGOAPPS 4XX*5191 19 NOV XX8129 299.00 MANGOAPPS 4XXXXX*5191 19 NOV XXXXXXXXXXXXXXXXXXX8129","Account Payment","299.00 MANGOAPPS 4XX*5191 19 NOV XX8129 299.00 MANGOAPPS 4XXXXX*5191 19 NOV XXXXXXXXXXXXXXXXXXX8129","5565.39",,"4155720.39"
,"21/11/2024","8400/000 : FNB","59.00 GREENBACK.COM 4XX*5225 19 NOV XX0633 59.00 GREENBACK.COM 4XXXXX*5225 19 NOV XXXXXXXXXXXXXXXXXX","Account Payment","59.00 GREENBACK.COM 4XX*5225 19 NOV XX0633 59.00 GREENBACK.COM 4XXXXX*5225 19 NOV XXXXXXXXXXXXXXXXX","1098.18",,"4156818.57"
,"21/11/2024","8400/000 : FNB","5.00 COMPONENTS.STU 4XX*5191 19 NOV XX8074 5.00 COMPONENTS.STU 4XXXXX*5191 19 NOV XXXXXXXXXXXXXXXXXX","Account Payment","5.00 COMPONENTS.STU 4XX*5191 19 NOV XX8074 5.00 COMPONENTS.STU 4XXXXX*5191 19 NOV XXXXXXXXXXXXXXXXX","93.06",,"4156911.63"
,"22/11/2024","8400/000 : FNB","74.00 PIPEDREAM, IN 4XX*5191 20 NOV XX6144 74.00 PIPEDREAM, IN 4XXXXX*5191 20 NOV XXXXXXXXXXXXXXXXXX","Account Payment","74.00 PIPEDREAM, IN 4XX*5191 20 NOV XX6144 74.00 PIPEDREAM, IN 4XXXXX*5191 20 NOV XXXXXXXXXXXXXXXXX","1372.96",,"4158284.59"
,"22/11/2024","8400/000 : FNB","54.00 AIRTABLE.COM/ 4XX*5191 21 NOV XX8607 54.00 AIRTABLE.COM/ 4XXXXX*5191 21 NOV XXXXXXXXXXXXXXXXXX","Account Payment","54.00 AIRTABLE.COM/ 4XX*5191 21 NOV XX8607 54.00 AIRTABLE.COM/ 4XXXXX*5191 21 NOV XXXXXXXXXXXXXXXXX","1002.47",,"4159287.06"
,"25/11/2024","8400/000 : FNB","299.00 ORG CHART 4XX*5191 22 NOV XX4213 299.00 ORG CHART 4XXXXX*5191 22 NOV XXXXXXXXXXXXXXXXXXX4213","Account Payment","299.00 ORG CHART 4XX*5191 22 NOV XX4213 299.00 ORG CHART 4XXXXX*5191 22 NOV XXXXXXXXXXXXXXXXXXX4213","5549.71",,"4164836.77"
,"26/11/2024","8400/000 : FNB","672.75 FIGMA 4XX*5225 24 NOV XX7631 672.75 FIGMA 4XXXXX*5225 24 NOV XXXXXXXXXXXXXXXXXXX7631","Account Payment","672.75 FIGMA 4XX*5225 24 NOV XX7631 672.75 FIGMA 4XXXXX*5225 24 NOV XXXXXXXXXXXXXXXXXXX7631","12466.41",,"4177303.18"
,"26/11/2024","8400/000 : FNB","89.00 SENTRY 4XX*5191 24 NOV XX5397 89.00 SENTRY 4XXXXX*5191 24 NOV XXXXXXXXXXXXXXXXXXX5397","Account Payment","89.00 SENTRY 4XX*5191 24 NOV XX5397 89.00 SENTRY 4XXXXX*5191 24 NOV XXXXXXXXXXXXXXXXXXX5397","1649.22",,"4178952.4"
,"26/11/2024","8400/000 : FNB","30.00 HASURA 4XX*5191 23 NOV XX3526 30.00 HASURA 4XXXXX*5191 23 NOV XXXXXXXXXXXXXXXXXXX3526","Account Payment","30.00 HASURA 4XX*5191 23 NOV XX3526 30.00 HASURA 4XXXXX*5191 23 NOV XXXXXXXXXXXXXXXXXXX3526","555.92",,"4179508.32"
,"26/11/2024","8400/000 : FNB","Dropbox 18.38 DROPBOX*WPT1T 4XXXXX*5191 24 NOV XXXXXXXXXXXXXXXXXXX0557 Dropbox","Account Payment","Dropbox 18.38 DROPBOX*WPT1T 4XXXXX*5191 24 NOV XXXXXXXXXXXXXXXXXXX0557 Dropbox","340.59",,"4179848.91"
,"26/11/2024","8400/000 : FNB","10.00 MATTERMOST 4XX*5191 24 NOV XX2442 10.00 MATTERMOST 4XXXXX*5191 24 NOV XXXXXXXXXXXXXXXXXXX2442","Account Payment","10.00 MATTERMOST 4XX*5191 24 NOV XX2442 10.00 MATTERMOST 4XXXXX*5191 24 NOV XXXXXXXXXXXXXXXXXXX2442","185.3",,"4180034.21"
,"26/11/2024","8400/000 : FNB","6.00 DOCKER, INC. 4XX*5191 24 NOV XX8974 6.00 DOCKER, INC. 4XXXXX*5191 24 NOV XXXXXXXXXXXXXXXXXXX897","Account Payment","6.00 DOCKER, INC. 4XX*5191 24 NOV XX8974 6.00 DOCKER, INC. 4XXXXX*5191 24 NOV XXXXXXXXXXXXXXXXXXX89","111.18",,"4180145.39"
,"29/11/2024","8400/000 : FNB","Intuit 570.40 INTUIT *QBoo 4XXXXX*5225 27 NOV XXXXXXXXXXXXXXXXXXX8634 Intuit","Account Payment","Intuit 570.40 INTUIT *QBoo 4XXXXX*5225 27 NOV XXXXXXXXXXXXXXXXXXX8634 Intuit","570.4",,"4180715.79"
,"29/11/2024","8400/000 : FNB","Intuit 546.25 INTUIT *QBoo 4XXXXX*5225 27 NOV XXXXXXXXXXXXXXXXXXX7298 Intuit","Account Payment","Intuit 546.25 INTUIT *QBoo 4XXXXX*5225 27 NOV XXXXXXXXXXXXXXXXXXX7298 Intuit","546.25",,"4181262.04"
,"29/11/2024","8400/000 : FNB","399.99 POE.COM 4XX*5191 27 NOV XX3364 399.99 POE.COM 4XXXXX*5191 27 NOV XXXXXXXXXXXXXXXXXXX3364","Account Payment","399.99 POE.COM 4XX*5191 27 NOV XX3364 399.99 POE.COM 4XXXXX*5191 27 NOV XXXXXXXXXXXXXXXXXXX3364","399.99",,"4181662.03"
,"29/11/2024","8400/000 : FNB","Intuit 171.12 INTUIT *QBoo 4XXXXX*5225 27 NOV XXXXXXXXXXXXXXXXXXX7439 Intuit","Account Payment","Intuit 171.12 INTUIT *QBoo 4XXXXX*5225 27 NOV XXXXXXXXXXXXXXXXXXX7439 Intuit","171.12",,"4181833.15"
,"30/11/2024","8400/000 : FNB","1150.00 AUTH0.COM 4XX*5191 29 NOV XX4583 1150.00 AUTH0.COM 4XXXXX*5191 29 NOV XXXXXXXXXXXXXXXXXXX458","Account Payment","1150.00 AUTH0.COM 4XX*5191 29 NOV XX4583 1150.00 AUTH0.COM 4XXXXX*5191 29 NOV XXXXXXXXXXXXXXXXXXX45","21448.04",,"4203281.19"
,"30/11/2024","8400/000 : FNB","150.00 AUTH0.COM 4XX*5191 28 NOV XX2610 150.00 AUTH0.COM 4XXXXX*5191 28 NOV XXXXXXXXXXXXXXXXXXX2610","Account Payment","150.00 AUTH0.COM 4XX*5191 28 NOV XX2610 150.00 AUTH0.COM 4XXXXX*5191 28 NOV XXXXXXXXXXXXXXXXXXX2610","2797.57",,"4206078.76"
,"30/11/2024","8400/000 : FNB","29.99 BEENVERIFIED 4XX*5191 28 NOV XX7798 29.99 BEENVERIFIED 4XXXXX*5191 28 NOV XXXXXXXXXXXXXXXXXXX7","Account Payment","29.99 BEENVERIFIED 4XX*5191 28 NOV XX7798 29.99 BEENVERIFIED 4XXXXX*5191 28 NOV XXXXXXXXXXXXXXXXXXX","558.35",,"4206637.11"
,"30/11/2024","8400/000 : FNB","430.00 Dlocal *Micr 4XX*5191 28 NOV XX5694 430.00 Dlocal *Micr 4XXXXX*5191 28 NOV XXXXXXXXXXXXXXXXXX","Account Payment","430.00 Dlocal *Micr 4XX*5191 28 NOV XX5694 430.00 Dlocal *Micr 4XXXXX*5191 28 NOV XXXXXXXXXXXXXXXXX","430",,"4207067.11"
,"30/11/2024","8400/000 : FNB","20.00 HUGGINGFACE 4XX*5191 28 NOV XX0905 20.00 HUGGINGFACE 4XXXXX*5191 28 NOV XXXXXXXXXXXXXXXXXXX090","Account Payment","20.00 HUGGINGFACE 4XX*5191 28 NOV XX0905 20.00 HUGGINGFACE 4XXXXX*5191 28 NOV XXXXXXXXXXXXXXXXXXX09","372.36",,"4207439.47"
,"30/11/2024","8400/000 : FNB","9.00 GITPOD.IO 4XX*5191 28 NOV XX2644 9.00 GITPOD.IO 4XXXXX*5191 28 NOV XXXXXXXXXXXXXXXXXXX2644","Account Payment","9.00 GITPOD.IO 4XX*5191 28 NOV XX2644 9.00 GITPOD.IO 4XXXXX*5191 28 NOV XXXXXXXXXXXXXXXXXXX2644","167.56",,"4207607.03"
,"30/11/2024","8400/000 : FNB","Canva 141.99 CANVA* I0435 4XXXXX*5225 29 NOV XXXXXXXXXXXXXXXXXXX5312 Canva","Account Payment","Canva 141.99 CANVA* I0435 4XXXXX*5225 29 NOV XXXXXXXXXXXXXXXXXXX5312 Canva","141.99",,"4207749.02"
,"02/12/2024","8400/000 : FNB","Shopify 3421.17 SHOPIFY* 30 4XXXXX*5191 29 NOV XXXXXXXXXXXXXXXXXXX7959 Shopify","Account Payment","Shopify 3421.17 SHOPIFY* 30 4XXXXX*5191 29 NOV XXXXXXXXXXXXXXXXXXX7959 Shopify","63806.44",,"4271555.46"
,"02/12/2024","8400/000 : FNB","5050.80 FRESHWORKS 4XX*5225 29 NOV XX0934 5050.80 FRESHWORKS 4XXXXX*5225 29 NOV XXXXXXXXXXXXXXXXXXX0","Account Payment","5050.80 FRESHWORKS 4XX*5225 29 NOV XX0934 5050.80 FRESHWORKS 4XXXXX*5225 29 NOV XXXXXXXXXXXXXXXXXXX","5050.8",,"4276606.26"
,"02/12/2024","8400/000 : FNB","67.85 LEMSQZY* CHAT 4XX*5191 30 NOV XX1451 67.85 LEMSQZY* CHAT 4XXXXX*5191 30 NOV XXXXXXXXXXXXXXXXXX","Account Payment","67.85 LEMSQZY* CHAT 4XX*5191 30 NOV XX1451 67.85 LEMSQZY* CHAT 4XXXXX*5191 30 NOV XXXXXXXXXXXXXXXXX","1255.58",,"4277861.84"
,"02/12/2024","8400/000 : FNB","Facebook 652.77 FACEBK *CTLV 4XXXXX*5191 30 NOV XXXXXXXXXXXXXXXXXXX1363 Facebook","Account Payment","Facebook 652.77 FACEBK *CTLV 4XXXXX*5191 30 NOV XXXXXXXXXXXXXXXXXXX1363 Facebook","652.77",,"4278514.61"
